sno,district,mandal,village,temp_id,long_gis,lat_gis,gwl,season,pH,E.C,TDS,CO3,HCO3,Cl,F,NO3 ,SO4,Na,K,Ca,Mg,T.H,SAR,Classification,RSC  meq  / L,Classification.1
322,SURYAPET,Nuthankal,Nuthankal,1772,79.691828,17.333829,13.92,premonsoon 2018,8.69,984,629.76,80,262.081901,80,0.92,22.80935,13.25,52.32061293,2.57,48,63.206,379.8930921,1.167116715,C3S1,-0.756223821,P.S.
323,SURYAPET,Thungathurthi,Thungathurthi,1779,79.59122,17.398742,4.63,premonsoon 2018,9.02,833,533.12,120,193.0674526,60,1.41,7.5293,8.25,82.40843483,1.25,16,48.62,239.9177632,2.31319704,C3S1,1.462993788,MR
324,VIKARABAD,Bantwaram,Bantwaram,1784,77.696,17.445,44.27,premonsoon 2018,7.98,632,404.48,0,189.0285021,50,0.476,49.316915,13,72.48377221,1.26,40,14.586,160,2.491646602,C2S1,0.581063464,P.S.
325,VIKARABAD,Basheerabad,Basheerabad,1785,77.444,17.211,16.07,premonsoon 2018,7.55,1536,983.04,0,315.9811574,230,0.709,119.1401,23,115.8539958,3.08,96,68.068,520,2.209172318,C3S1,-4.07807422,P.S.
326,VIKARABAD,Bomraspet,Bomraspet,1786,77.719418,17.164004,15.38,premonsoon 2018,7.11,825,528,0,354.3178632,30,0.944,5.53625,7,80.8290209,0.75,48,29.172,240,2.268707515,C3S1,2.287344106,MR
327,VIKARABAD,Dharoor,Dharoor,1788,77.774,17.303,11.87,premonsoon 2018,7.59,1143,731.52,0,303.5715402,160,0.964,26.020375,15,52.43908189,2.58,104,48.62,460,1.063131905,C3S1,-3.12692446,P.S.
328,VIKARABAD,Doma,Doma,1789,77.836,17.088,13.39,premonsoon 2018,7.62,906,579.84,0,292.5374805,100,0.767,6.887095,9,71.3608685,1.92,64,34.034,300,1.791485656,C3S1,-0.148099075,P.S.
329,VIKARABAD,Doulathabad,Doulathabad,1790,77.5415,16.9983,13.39,premonsoon 2018,7.11,1263,808.32,0,311.8608319,190,1.12,35.65345,16,89.43692786,2.7,112,38.896,440,1.853937842,C3S1,-2.561467572,P.S.
330,VIKARABAD,Kodangal,Kodangal,1791,77.6011,17.0992,18.29,premonsoon 2018,7.33,1703,1089.92,0,379.6120345,250,0.832,112.9395,19,118.4754081,2.02,120,72.93,600,2.103145894,C3S1,-4.405292205,P.S.
331,VIKARABAD,Kodangal,Rudraram (S),1800,77.511,17.133,13.4,premonsoon 2018,7.34,1663,1064.32,0,292.1037012,250,0.0408,190.447,24,27.24938142,0.58,152,97.24,780,0.424255327,C3S1,-9.754636503,P.S.
332,VIKARABAD,Marpalli,Marpalli,1793,77.771,17.529,24.06,premonsoon 2018,9.31,477,305.28,160,21.78841471,10,0.653,35.675595,11,81.31676525,3.22,16,4.862,60,4.564638591,C2S1,2.435932768,MR
333,VIKARABAD,Nawabpet,Vattinenipally(s),1795,77.983,17.445,12.64,premonsoon 2018,7.98,550,352,0,204.9079446,40,0.48,7.108545,5,26.46248452,0.2,56,19.448,220,0.775753799,C2S1,-0.301183214,P.S.
334,VIKARABAD,Parigi,Parigi,1796,77.88,17.18,23.23,premonsoon 2018,7.15,1056,675.84,0,348.2866848,90,0.265,44.7329,11,32.9836065,1.31,88,58.344,460,0.668710248,C3S1,-2.23229262,P.S.
335,VIKARABAD,Peddamul,Peddamul,3137,77.66,17.33,19.29,premonsoon 2018,7.31,1594,1020.16,0,345.5157687,270,0.603,54.631715,18,92.14672632,3.74,112,77.792,600,1.635776914,C3S1,-5.087053048,P.S.
336,VIKARABAD,Pudur,Pudur,1799,77.957,17.264,13.95,premonsoon 2018,7.8,284,181.76,0,64.06452985,30,0.522,34.67907,6,19.78076579,0.34,24,9.724,100,0.86010403,C2S1,-0.718380456,P.S.
337,VIKARABAD,Tandur,Tandur,1802,77.591,17.251,6.92,premonsoon 2018,7.62,1084,693.76,0,294.1744726,140,1.45,40.3039,12,94.61951772,1.42,48,53.482,340,2.231368087,C3S1,-0.914701337,P.S.
338,VIKARABAD,Vikarabad ,Vikarabad(S),1803,77.914,17.321,20.03,premonsoon 2018,7.15,615,393.6,0,254.7361151,20,0.325,21.48065,4,23.15190325,0.23,56,29.172,260,0.624328848,C2S1,-0.104290855,P.S.
339,VIKARABAD,Yalal,Yalal,1804,77.64,17.2,18.94,premonsoon 2018,7.02,351,224.64,0,121.6981766,10,1.47,43.18275,3,16.83310108,0.53,40,9.724,140,0.618582728,C2S1,-0.36570752,P.S.
340,WANAPARTHY,Atmakuru,Atmakuru,1808,77.806,16.337,8.9,premonsoon 2018,7.74,1074,687.36,0,428.2776311,60,1.7,7.75075,12,100.4574407,3.18,48,48.62,320,2.441940605,C3S1,2.16719736,MR
341,WANAPARTHY,Ghanpur,Ghanapur,1809,78.046454,16.56306,7.32,premonsoon 2018,7.72,1587,1015.68,0,479.8658319,190,0.9,26.197535,16,173.4903632,3.4,104,38.896,420,3.680924349,C3S1,1.198632428,P.S.
342,WANAPARTHY,Gopalpet,Gopalpet,1811,78.1348,16.3786,6,premonsoon 2018,7.84,2900,1856,0,574.9933426,440,1.05,255.1104,33,234.7326451,167.7,64,140.998,740,3.752319327,C4S1,-3.295363411,P.S.
343,WANAPARTHY,Kothakota,Kanaipally,1813,77.960249,16.388259,16.23,premonsoon 2018,7.46,1361,871.04,0,261.8168778,260,0.546,21.2592,27,112.1397214,2.8,120,34.034,440,2.324522264,C3S1,-3.562511129,P.S.
344,WANAPARTHY,Pangal,Pangal,1815,78.104481,16.24721,12.2,premonsoon 2018,7.9,1059,677.76,0,422.6681073,60,1.45,4.20755,13,98.27462415,0.98,32,58.344,320,2.388941651,C3S1,2.055335831,MR
345,WANAPARTHY,Pebbair,Ayyavaripalli,1816,78.0236,16.1156,4.45,premonsoon 2018,7.16,3040,1945.6,0,145.690591,570,0.11,566.0262,95,151.4403456,4.8,328,92.378,1200,1.900865591,C4S1,-21.08306318,P.S.
346,WANAPARTHY,Peddamandadi,Peddamandadi,1817,78.0251,16.4306,11.6,premonsoon 2018,7.76,1083,693.12,0,492,20,0.83,9.52235,8,177.4666198,0.9,32,19.448,160,6.100613317,C3S1,6.638104007,U.S.
347,WARANGAL (R) ,Atmakur,Atmakur,1819,79.738,18.0686,6.28,premonsoon 2018,8.2,3980,2547.2,0,490,610,0.69,304.2723,416,552,10,136,116.688,819.8026316,8.382172376,C4S2,-6.596052632,P.S.
348,WARANGAL (R) ,Chennaraopet,Chennaraopet,1820,79.8722,17.883,6.28,premonsoon 2018,8.26,3140,2009.6,0,240,620,1,186.4609,294,270,146,40,175.032,819.7039474,4.100222409,C4S1,-11.59407895,P.S.
349,WARANGAL (R) ,Duggondi,Duggondi,1822,79.8077,18.0194,8.76,premonsoon 2018,8.27,640,409.6,0,170,80,1.1,14.30567,31,61,2,32,29.172,199.9506579,1.875601538,C2S1,-0.599013158,P.S.
350,WARANGAL (R) ,Khanapur,Khanapur,1825,79.93,17.8988,4.8,premonsoon 2018,8.23,1282,820.48,0,280,160,1.38,86.8084,77,108,8,40,77.792,419.8684211,2.291602638,C3S1,-2.797368421,P.S.
351,WARANGAL (R) ,Narasampet,Narasampet,1827,79.8875,17.9227,6.59,premonsoon 2018,8.3,442,282.88,20,160,30,1.04,4.38471,14,36,21,16,24.31,139.9588816,1.323044443,C2S1,0.800822368,P.S.
352,WARANGAL (R) ,Nekkonda,Ameenpet,1828,79.8003,17.8081,6.4,premonsoon 2018,8.22,1447,926.08,0,320,190,2.89,97.438,48,149,22,64,53.482,379.9095395,3.323673336,C3S1,-1.198190789,P.S.
353,WARANGAL (R) ,Parkal,Parkal,1832,79.6374,18.2016,7.09,premonsoon 2018,8.29,838,536.32,0,220,90,1.87,44.24571,41,67,5,32,48.62,279.9177632,1.741132159,C3S1,-1.198355263,P.S.
354,WARANGAL (R) ,Parvathagiri,Parvathagiri,1834,79.723991,17.744466,14.75,premonsoon 2018,8.21,1044,668.16,0,240,130,0.99,18.64609,78,97,1,32,58.344,319.9013158,2.357957022,C3S1,-1.598026316,P.S.
355,WARANGAL (R) ,Rayaparthy,Rayaparthy,1836,79.5473,17.6942,11.8,premonsoon 2018,8.24,1135,726.4,0,210,160,1.01,42.82843,111,110,8,64,43.758,339.9259868,2.59401609,C3S1,-2.598519737,P.S.
356,WARANGAL (R) ,Sangem,Sangem,1837,79.7113,17.8844,5.1,premonsoon 2018,8.05,792,506.88,0,140,120,0.55,29.05424,91,67,36,24,43.758,239.9259868,1.880651487,C3S1,-1.998519737,P.S.
357,WARANGAL (R) ,Wardhannapet,Wardhannapet,1839,79.5794,17.773,10.65,premonsoon 2018,8.28,1198,766.72,0,230,200,0.78,43.4042,84,145,7,40,53.482,319.9095395,3.524735811,C3S1,-1.798190789,P.S.
358,WARANGAL (U),Bheemadevarapallly,Vangara,1843,79.345,18.133888,13.85,premonsoon 2018,7.99,536,343.04,0,80,70,1.62,43.22704,69,29,4,48,24.31,219.9588816,0.850157539,C2S1,-2.799177632,P.S.
359,WARANGAL (U),Dharmasagar,Narayanagiri,1845,79.3769,17.9905,10.94,premonsoon 2018,7.76,2150,1376,0,90,390,2.52,4.60616,388,203,10,96,82.654,579.8601974,3.665274896,C3S1,-9.797203947,P.S.
360,WARANGAL (U),Hanamkonda,Hanumkonda,1848,79.5577,18.0008,11.57,premonsoon 2018,7.59,420,268.8,0,120,50,0.42,1.46157,19,49,6,40,5,100,2.130434783,C2S1,0.4,P.S.
361,WARANGAL (U),Hanamkonda,Mamnoor,1849,79.5969,17.9069,10.8,premonsoon 2018,8.32,769,492.16,20,120,130,0.85,18.91183,38,61,2,24,43.758,239.9259868,1.712234936,C3S1,-1.998519737,P.S.
362,WARANGAL (U),Hasanparthi,Seethampet,1850,79.5153,18.0776,8.21,premonsoon 2018,7.48,1030,659.2,0,330,100,2.44,5.93486,28,89,4,40,63.206,359.8930921,2.03974283,C3S1,-0.597861842,P.S.
363,WARANGAL (U),Kamalapur,Shanigaram,1853,79.597194,18.184083,8.05,premonsoon 2018,7.68,1320,844.8,0,160,250,1.07,34.01472,107,159,5,80,38.896,359.9342105,3.643826793,C3S1,-3.998684211,P.S.
364,WARANGAL (U),warangal,Charbowli,1855,79.607,17.9819,8.44,premonsoon 2018,8.29,430,275.2,0,120,50,0.42,1.50586,19,36,5,32,14.586,139.9753289,1.322966711,C2S1,-0.399506579,P.S.
365,YADADRI,Alair,Kolanpaka,1856,79.019595,17.69706,22.02,premonsoon 2018,8.61,1611,1031.04,160,254.6017964,250,1.98,15.656515,17,223.6651471,5.8,40,53.482,320,5.436969336,C3S1,1.893845138,MR
366,YADADRI,B.Pochampalli,B.Pochampalli,1860,78.810768,17.336196,9.7,premonsoon 2018,8.03,2210,1414.4,0,369.3616006,460,1.46,30.91442,49,251.7998344,6.9,64,97.24,560,4.626977384,C3S1,-3.809478514,P.S.
367,YADADRI,Bibinagar,Bibinagar,1864,78.801601,17.460344,16.1,premonsoon 2018,7.61,2190,1401.6,0,84.44571751,410,1.36,463.2734,46,138.1802953,4.43,216,63.206,800,2.124233763,C3S1,-14.30894749,P.S.
368,YADADRI,Choutuppal,D.Malkapur,1866,78.803218,17.258259,4.59,premonsoon 2018,8.21,1628,1041.92,0,312.0866336,230,2.77,171.4023,30,167.0924012,30.5,64,63.206,420,3.54535313,C3S1,-2.156129169,P.S.
369,YADADRI,Mothukur,Kanchanapalli,1868,79.339638,17.40375,7.68,premonsoon 2018,8.38,357,228.48,40,114.2277004,10,0.908,0.066435,8,45.28194172,1.45,24,4.862,80,2.201276184,C2S1,1.484718482,MR
370,YADADRI,Rajapet,Bondugala,1872,78.9665,17.768305,11.58,premonsoon 2018,8.1,1175,752,0,242.2428994,210,2.11,25.2453,22,105.1705824,3.78,56,53.482,360,2.410292582,C3S1,-2.353332801,P.S.
371,YADADRI,Rajapet,Kurraram,1873,78.929866,17.77549,,premonsoon 2018,8.04,825,528,0,180.3539904,110,0.482,69.75675,16,42.27776316,3.74,64,38.896,320,1.027670345,C3S1,-2.791604402,P.S.
372,YADADRI,Rajapet,Rajapet,1875,78.932968,17.729431,11.02,premonsoon 2018,7.84,1974,1263.36,0,144.6678092,550,0.809,40.901815,23,125.132075,3.91,136,92.378,720,2.027783996,C3S1,-11.50351882,P.S.
373,YADADRI,Rajapet,Somaram,1876,78.991785,17.725671,19.79,premonsoon 2018,8.77,474,303.36,100,75.03635324,20,2.09,27.304785,9,44.10180217,2.76,24,19.448,140,1.62074806,C2S1,0.701384959,P.S.
374,YADADRI,Ramannapet,Ramanapet,1877,79.095091,17.283121,7.92,premonsoon 2018,8.16,2440,1561.6,0,315.8294698,520,2.26,134.86305,48,253.1179211,1.7,48,136.136,680,4.220988275,C4S2,-7.27880534,P.S.
375,YADADRI,S.Narayanpur,S.Narayanpur,1880,78.86001,17.144719,25.41,premonsoon 2018,8.02,2050,1312,0,147.7040327,320,0.739,474.3459,32,171.3965402,2.2,104,97.24,660,2.901057707,C3S1,-10.24262987,P.S.
376,YADADRI,Thurkapally,Gandamalla,1881,78.853831,17.733101,8.3,premonsoon 2018,8.08,1461,935.04,0,290.2021912,240,0.865,91.45885,20,170.067206,6.4,56,53.482,360,3.897589187,C3S1,-1.394146965,P.S.
377,YADADRI,Valigonda,T. somaram,1883,78.95229,17.399953,20.81,premonsoon 2018,8.62,902,577.28,60,122.8344726,140,0.866,58.9057,18,87.58419365,4.06,24,48.62,260,2.362000143,C3S1,-1.54166581,P.S.
378,YADADRI,Valigonda,Vemulakonda,1885,79.143433,17.347782,4.21,premonsoon 2018,7.66,4710,3014.4,0,252.0038434,1350,0.564,32.11025,144,528.7809296,7.2,312,106.964,1220,6.58264201,C4S2,-19.35630471,P.S.
379,YADADRI,Y.Gutta,Mallapuram,1886,78.911638,17.633555,26.36,premonsoon 2018,7.99,1272,814.08,0,230.6003678,250,2.63,31.866655,20,136.6566236,4.2,48,53.482,340,3.222709607,C3S1,-2.186183433,P.S.
