PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,Classification
2.0711078997037093,0.1744940935656279,-0.9360945874055022,-0.6848395165975892,-0.31526222054953223,0.39017219701838307,-1.2894841264375034,-0.6209425525841048,C2S1
3.300919776159181,-0.36711243922599435,-0.9285474213523569,0.6013043219575412,0.7544022277084602,-0.4680225353002794,0.40109824143857037,-0.05909292074786402,C2S1
2.2580484572371313,-0.614975697937521,-0.922778097349944,0.13296671997615436,0.36895573164138484,-0.1008907026423633,0.2843266612076896,-0.2790288864904844,C2S1
3.3139106857632212,-0.7117381343983649,-0.8769684142966474,0.6267312878007093,0.9838293021310998,-0.35483871432163344,0.629031318125298,-0.01735321924923602,C1S1
3.0777698106680282,-1.1072534567440535,-0.8342176209921489,0.5119500134759689,1.1274001267960272,-0.39781634511961206,0.5060282114846594,0.17816604283274223,C2S1
1.7863960545612194,-0.3674990757449477,-0.1949716644662837,-1.2081363671442877,0.7033797170099514,-0.09378566859224736,0.2166527547395933,0.3503128264611801,C2S1
2.428579844476622,-0.3425572992249319,-0.46700409304716595,-0.47330153761464916,0.863331908089425,-0.4743179151034102,0.2845703867813174,0.1610133393326654,C2S1
0.8555556574477401,1.390341126665131,-1.0608333206856209,2.1172534703162054,-0.12531916539207227,0.3225474456268879,-0.12384481355240563,0.18493528534584133,C3S1
0.5843849756283962,-0.49331525426982564,-0.6113328516291289,-0.5890444775449523,0.25534829735768255,-0.22647113992955184,0.311465490448322,0.003956737541232665,C3S1
1.5419854923346872,0.4580147048438913,-0.6270925855856995,-0.1579555710911508,0.6324483911725772,0.2993097066111892,-0.07961011440732474,-0.5053836443589681,C4S2
1.349867673863735,0.4303080119679491,-0.6019347586465116,-0.9421837484459885,-0.18396563238566213,-0.013176780014721477,-0.5623199582698534,-0.21084997210982911,C3S1
1.3105831256076932,1.3690721932865597,-1.4635221106106433,3.011128559988915,-0.8669313987763019,-0.5757441548444099,-0.29455375449745014,0.5683825249121496,C3S1
0.749272255489668,0.6306149848502897,-0.7261524114546158,-0.2132629239715591,0.06978249946110744,0.20753009460375715,0.09542803118092769,-0.09683984577846129,C3S1
-1.5304310504679728,0.38810327415580204,-0.4492167382169164,-0.4650942936047783,-0.0017655319762597997,-0.49438504516788156,0.39743672883914355,-0.9399892761016068,C3S1
0.5746344931917432,0.519125365565527,-0.6202933125936824,-0.22095046882773794,-0.2634137899158471,-0.010104058818731974,0.06395423439976405,-1.304206520857869,C3S1
-0.8276273439647439,1.2473277808508683,-0.32509615499889766,-0.05301140795735966,-0.2657083487673722,-0.4143436193071161,-0.7619554694540022,-1.3368653947614026,C3S1
0.23755750081695562,-1.0209718025102414,-0.860353440848689,0.9324927203570801,0.4894429649730668,0.20373968991970065,1.169319889702882,-0.1595488678448268,C3S1
-0.6658583387320112,0.2779800653529283,-0.5197549424197947,-0.847638050937481,-0.13513614700991114,-0.28003078582264207,-0.32202272449824304,-0.5759006949383694,C3S1
0.33497121423612575,0.3854027029691166,-0.6432396518034041,-0.4066434346423796,-0.14405350075414353,-0.4670723528702417,-0.46773585659066863,-0.8247953628710449,C3S1
-0.9476506924706426,-0.6236613335812679,-0.9803401718758675,-0.15066583102014644,-1.3483055644297628,-0.31299632131645916,-0.5689440885401607,-2.3415377182386305,C3S1
1.3874352401087324,1.9316785920468846,0.040005939121954236,-0.3647306865717443,1.3936591792125819,-0.7101007620013005,0.3052619684785966,0.22791121463611566,C2S1
-3.8505543514571787,1.1098294906691402,-0.3212982230016247,-0.9947769233540287,-0.7910856913909844,-0.43274217714397234,-0.5442700779863648,-1.5411941117982837,C4S1
-1.4941437872674188,2.8599358716889567,0.6694683244930487,-0.9348864105682112,1.2554128293147153,-0.4629875822324787,-1.1699084923690597,-2.385800628553103,C3S1
-0.21401352435157162,3.259394188133395,-0.04157432664297618,-1.2749430351383388,-0.8483592039320795,-0.1424268678247516,-2.114771127638202,-1.8600870585054587,C3S1
0.34889879169184,0.0442059904156345,-0.7044410274558075,-0.2638708070557626,0.045142377894315217,-0.38193337972656694,-0.7125767384835006,-0.4895420803212519,C3S1
-0.867486203639994,0.5202639492526352,-0.4676095146168512,-0.47767553859655393,-0.12503999889932396,-0.00607851679014446,-0.554428352205185,-0.37515260561222896,C3S1
-0.7373702265127848,-0.011519593329684101,-0.5308444761541588,-0.2876006315449541,-0.19244646424223058,-0.5934328056828543,0.3401351774172516,-1.4933779645110061,C3S1
1.7727574989728268,1.1471988345540456,-0.6220446229376168,-0.11144705755905514,0.06542674517983368,-0.12672703992987566,-0.5135492783913016,-0.5978648448324028,C2S1
1.3918472096210965,0.6519195473823378,-0.6277591608400396,0.17236482676039103,0.4372978004296409,-0.4003460668007243,0.17014304182990989,-0.4080162366222787,C3S1
0.3869961299926773,0.6011759284300298,-0.48287937449586826,0.14397999577321,0.6195861019702849,-0.2729267492396121,0.16174198564877393,-0.3034393142500006,C3S1
-1.7067380357933872,-0.27611575495055807,-0.5935659038990955,0.9654465789912166,0.8503294894918926,-0.8780552390185696,0.6294499720411525,-0.06885404588023836,C3S1
2.9950633375876166,0.7279080546046136,-0.9644185274095116,1.1012972456149785,0.22828082913315043,-0.33713585836734505,0.0020625151948738727,0.07734498163570969,C2S1
-0.27000907078924097,1.686420808398996,-0.8576345799448603,1.3676698304482036,-0.5861198033618478,-0.8592655439948544,-1.0340414291834206,-0.016386657606598416,C3S1
1.4987168491531415,0.5842564487472258,-0.8346759345897097,1.3993162206252787,0.7113025903447704,-0.34615599231033567,0.2708218488242616,0.3270904990682692,C3S1
-5.753444037853571,8.097056966694959,2.0742544944117367,-2.4752355844397576,1.628804369985671,-1.9264858763793016,2.3574140681733073,2.2049695479242297,C4S4
-1.7711140211642629,-2.128750635852284,-1.3550421515738267,0.9394500316132689,-0.4096549077514337,0.5821582951331193,0.8897429281472484,-0.45506859612503997,C3S1
-1.4582879792902035,0.30101649412329795,-0.347050939141353,-0.4236957689561965,-0.09194745618321895,-0.305526129116769,0.36376488439386345,-1.4978244655147652,C3S1
-6.72686605269927,-2.2357606653657474,-1.1578359705182073,-0.5021809689749958,-1.3990589951480557,0.04857583549216697,0.5833611107348684,-0.14100705025695423,C4S1
0.029502373222413097,-1.4224480689036731,-0.9992370388981082,0.06363323197202625,0.23060075683083403,-0.10761313275459633,0.2088684818983522,0.4402016949683995,C3S1
-1.6171235212292974,10.226784412872592,-0.41654949518351664,4.053020518516964,-2.2339115551456645,-0.7064773435101916,-1.9674879201267228,5.684590729606281,C3S3
-3.6856321549685185,-2.5159714774900626,-1.2801827117914732,1.008006728686732,0.5331977852049756,1.3758506895485645,0.692413296908286,2.1743254354164407,C3S1
-8.125511644055393,-4.147510421356205,-1.335594808520844,0.966700855486721,0.4191474144693351,1.8480950438236152,0.8942162644017431,3.7737023720394345,C4S1
-0.6109143548272048,-2.237066651042096,-0.9389388531544296,-1.0991143517778352,0.16745793383520716,0.2045124186744328,-0.48379121347698073,1.1103363960366184,C3S1
-12.06831348510292,6.541866665447644,1.4648050201703293,-5.050437116731622,-0.7800647089937064,3.8017966536273877,2.5217684603298087,1.423681621182549,OG
-10.753611993555193,2.256733974368246,0.22138536065014988,-1.239174762974421,-1.5547115727263494,1.4398129332902676,3.2630790601199706,-2.3341321874287035,C4S2
-1.4974348304809602,5.769435697790028,0.8710204348426761,-2.0290367496045163,-0.2546454749140994,-0.7274328107531511,-1.2123774636394231,-0.27543428722247143,C3S2
0.6531783996085271,0.9583069071632708,-1.5481247997687246,2.1402646013034397,-1.4050277648809713,0.12647844415138634,-0.5013202094584344,0.7209764109183142,C3S1
3.057072787906082,-0.3095656541389376,-0.9038016812935095,0.14624951648477968,0.354722289406987,-0.24967037823475796,-0.014505400105904662,-0.13673583459983146,C2S1
1.2833940789895824,-0.29883292198975436,-0.9402375445865481,0.30535727948859026,0.28212817219161096,0.03622108619611616,0.3754068686651441,0.3640766372472166,C3S1
0.36188582380690293,-0.6833185996903354,-1.0183283382740242,0.5395772591920919,0.10729662337595483,-0.44631411333394394,0.09800174478629335,0.16874624688943415,C3S1
1.8869017181882797,2.9397981710115237,-1.7109950265908234,3.3926185762759498,-2.139394180035413,-0.3814696707256281,-2.37979846438854,1.5106768818692478,C3S1
1.1311563762543122,-0.3816843170157043,-0.969868624003425,-0.24333106636227905,-0.3789722644937399,0.20845700557608787,-0.2701426238064796,-0.38480342111201676,C3S1
1.6621019977021263,2.034169044354302,-0.38473229546259696,-1.3420837491813897,-0.7799436488714097,0.18058550166091075,-1.03438838177179,-0.7350894796437318,C3S1
-0.9332555465051299,1.4812471203460775,-0.18432980742314645,1.3120032545071225,2.465229851674504,2.644490987769605,-1.8321368953025252,-1.5652250311178502,C3S1
2.6353791255532704,-0.033319260743622396,-0.38962252409619424,-1.2808186770864387,0.3944374085108528,0.025540815170162913,-0.6773843833248626,0.40096349385010466,C2S1
-0.2731622171613874,-0.44714191701586264,-0.9188995902385273,-0.4376421217987582,0.3241300411760021,0.03842896675143695,-0.476395970209582,1.3854127197019979,C4S2
0.9288070210161226,-0.19160666958385908,-0.5132689120292999,-0.7249054474641149,0.3854655083367312,0.08422235684897682,0.16424465196077706,0.42750862713631343,C3S1
2.7265016414531096,-0.4904313969927938,-0.8566326764562555,-0.16689369790129108,0.2620204352404775,-0.21161686755483833,-0.07939094171110057,-0.058287950714111886,C2S1
2.079317236567273,-0.4733816138628305,-0.946163706954972,0.2953922481054142,0.38280279372816767,0.044423268197527926,0.26512966421593337,0.11229167139098341,C2S1
1.8368444752571451,0.22082003499075858,-0.59285621421616,-0.5907501874107094,0.1204522835332993,0.1181542936141891,0.32199954900395705,-0.22508923361623884,C2S1
3.522643251577127,-0.40972606429107006,-0.6993543726493476,0.28722351448887223,0.8742977811030613,-0.47912183348381127,0.5425126673430456,0.039284371280908115,C1S1
-4.24566927063857,-0.5918827924768452,-0.6329091100675334,0.5384127316549097,0.34216702531320536,0.4479463431446075,0.8896097714311275,1.5010339042936538,C4S2
-0.5641814602208177,0.7162137540572119,-1.0046987298795416,0.5862704057522365,-0.4467976414883365,0.0020544724761780548,-0.5188281617839605,1.0747678378154475,C3S1
1.3364071630511216,-0.6733279727901083,-0.7407170210762469,-0.24794057069174108,0.3898724022604647,-0.3278316461355905,0.09322280290675418,0.2925685789904497,C3S1
1.5822027503372986,0.2903980542861852,-0.6289317683195103,-0.5035457619685993,0.19689086505316694,-0.005804087544279511,0.11151096474221552,0.02955162700436027,C3S1
0.8394500116145888,-0.8115453152929772,-0.7805914982386604,-0.36009429889137196,0.21281928474748388,0.6948156506209495,0.31857015599957317,0.3585383379954811,C3S1
2.440145914247457,-0.17320795882461967,-0.4298116031277739,-0.12664325203209198,1.0581405483071116,-0.5135721927250396,0.5895811459492913,0.1917645784315768,C2S1
2.043741084842393,0.5362370654697679,-0.6771664842387825,0.11811791388026684,0.2359898283110059,-0.37933919032110014,-0.14729629523315327,-0.5153980913769368,C2S1
1.655838486092695,0.2641883573287421,-0.5362976250131576,-0.12454113423750637,0.5559868768708558,-0.2070360743522012,-0.0008339002680732341,-0.3373332925769257,C2S1
1.771664171757199,1.895358896631277,-0.42353997000091465,-0.982863398685459,-0.5948780760434056,-0.1926486669835493,-1.749123273770612,-1.032537960570402,C2S1
2.434200591687887,0.14242029063474806,-0.5360918894190454,-0.29773323874005453,0.4814166393537511,-0.4038713678200362,-0.030246507645536262,-0.22768081837619242,C2S1
-4.707251022208315,-2.662350920639726,-1.3220961124171868,1.1959124039488496,-0.03300172168293784,0.9945208236108964,1.022999923937597,0.8427353588677994,C4S1
-1.3256812973850949,-0.24162942671135607,-1.0196282474350595,0.16391735187949957,-0.15990487196974784,0.8549645997466876,0.2457454065539304,-0.7233237299585651,C3S1
1.234903279031762,1.7975706223038228,-1.766161360467036,3.0770358899480654,-1.5215595767216419,0.10288304968219411,-1.009317460884249,0.9459971938951273,C3S1
-3.436655985198623,-1.6762459586209746,-1.4142374548352348,1.6982935138641249,-0.21808645326610143,2.0739320208184058,1.8450655195924188,0.3297964382549995,C3S1
1.3431904706840498,1.443092227475127,-1.1204321291568486,0.9551806063987671,-0.6884934147178968,-0.0016818164231409242,-0.13247835637402805,-0.4571906732810914,C3S1
-1.4358100937344869,-0.8496388460498056,-2.008055661599934,2.323777231925073,-2.116616278741934,0.7267286372037915,0.14893124708961414,-0.9034552365341705,C3S1
0.7652502495652473,1.1268633290561592,-1.5543507706983994,2.9599477824236065,-0.669471716711051,0.6494901106600028,-0.6375183726740509,-0.2697666303393792,C3S1
1.65965139431745,0.14154425318792577,-1.551199925013074,1.8600438747908183,-0.8516663095970752,-0.3145281725968942,-0.6082753848984488,0.1345758410163779,C2S1
0.09689956160177006,-0.5007515825771749,-1.8044149509262688,2.429606048610083,-0.9400800507733272,1.0332013065964396,0.016531531959797927,0.4586153754539493,C3S1
2.3094896444189144,1.457449962025776,-2.0705728503094694,3.6807172372327477,-1.4100203947564125,-0.20035138705303426,-1.499196159048115,0.8309784073944754,C2S1
-0.7820495450566918,2.697276071416472,-1.6116612470405534,3.157322581464979,-2.006373175559793,0.2696042671537632,-0.07801467952385001,0.6506078714489072,C3S1
0.16956149496000975,1.190520605795846,-1.5400446298429797,2.550307900271049,-1.2513375902788133,0.22642833355381262,-0.2866915319708645,0.35761907832964823,C3S1
-0.5925309984835714,-0.6101849138909367,-1.0949695886064168,0.8190007381799015,0.37936328341679737,1.2031416800580323,1.117780822645275,1.1554852666711242,C3S1
-0.9573397591545925,-1.2300788214132146,-1.1352381888481367,0.45653356652457244,0.2509463773447416,-0.13248488698404973,0.10734482638044919,0.4166907547940626,C3S1
-0.616709150048473,0.8368735344146236,-2.2778148273059187,3.67061685787977,-2.76534837887448,0.5935176032137517,-0.46814906363826164,-0.16407495070070457,C3S1
-1.1795077367001328,1.6710123463117144,0.42614744634296564,-0.33899306964027004,1.1387234360605867,-2.283940655116728,-0.3824008781872202,-1.5898770157163091,C3S1
1.008202831427595,-0.89513979461075,-0.7898657617236369,-0.5755701831170348,-0.01580750995821816,-0.26696277984484157,-0.5713968147883874,-0.21482761690138555,C3S1
1.3549849909560612,-0.3995963612290139,-0.717817125725735,-0.21359026746396265,0.2584293904551321,-0.06984960923120634,0.40319785415897863,-0.2145015190279941,C3S1
2.0686718851323893,-0.015397372853225373,-0.8197209675752832,0.198724644811909,0.4127913823528197,-0.09670784539742946,0.27310506818097324,-0.27260307635365194,C2S1
-1.1517658097446781,-0.5160211933434464,-0.5761740885133242,-0.4664677086049356,0.07346666103830436,-0.3409605568263912,-0.34303424980313973,-0.33417796310216463,C3S1
0.34713512490639187,0.7989918601287224,-0.09134732844621667,-0.03504132599516371,2.7772996930713845,2.0662807451693292,-1.8016689142215478,-1.3001713104031047,C3S1
-2.082801149509965,2.0063391273612874,0.29846934288377514,-1.041099874896637,0.47365988650758456,-1.0172762917320657,-0.0176657907835222,-0.6367026246013254,C3S1
1.3624420907564694,1.8149473874480326,-0.4759130477210748,-0.7891636587581033,-0.1945049080909728,-0.28731080212716587,-1.2205060811169257,-0.48179533483321707,C3S1
-1.8232021554376696,0.4462613256936047,-0.2958125353660669,0.05593569725399617,0.6815105682690685,0.3044147928945966,0.5810685901021084,-0.40262367481030953,C3S1
-2.8834938726970796,-0.30645437279566823,-0.7161053742117106,0.39886514362944075,-0.23145739221093706,-0.6652003125229639,0.04797806603781429,-1.176694825968773,C3S1
-2.724611830756542,0.7521838401014819,0.07769188566154114,-0.341209358675813,0.8415511617975217,-1.4025979301743794,0.1927988098158123,-0.7105018870066239,C3S1
-2.1707630350413467,1.2111585026196667,-0.18826591978731932,0.6117146986772589,0.9321857937122047,-0.857323318213845,0.7603526707904563,-0.4113172178694783,C3S1
-0.0919716067054867,1.082172615762071,-0.616710055992205,-0.3207974167731736,-0.32153834841073964,0.15211748088779625,-0.9927712817647206,-1.255864363918802,C3S1
0.7308164199957975,0.5524998185209455,-0.6648059970990697,0.11353513801054825,0.1487987728275167,-0.17418364359518076,0.3278781871412029,-1.1782817036652098,C3S1
1.5953679634638045,0.9610253420564335,-0.6750099976405319,-0.08971223935746923,0.08513547606999063,0.18855738414795972,0.5781626478741083,-0.25835071382375524,C3S1
1.562179718955617,2.1838680612102586,-1.594920931328599,3.1106419553849123,-1.3013463413999853,-0.301214676151193,-0.6345543123643536,1.0398587074255714,C3S1
0.7139605265933495,0.3119986457866438,-1.1527322767331718,1.581062755183921,0.03288390692092243,0.3575198999713739,-0.4625294603511844,-0.044834339800076076,C3S1
2.0344181663044734,2.046818067631218,-1.2503203729687915,2.5594251842617872,-0.546791666241403,-0.5457976477457783,-0.2710973248991376,0.865082206075024,C3S1
1.0146912121888212,4.170159666664733,-1.0496312224610405,1.1026729582730095,-1.835104108130865,0.3107367452958505,-1.2805304053018756,0.7274335577314235,C3S1
-1.816903546820118,-1.135331532548333,-1.2190471135274508,1.0857341239121516,-0.2801503376082127,0.8784467904435876,1.3144475806861355,-0.10228868056713084,C3S1
-1.4519254792770284,-0.0248469834480146,-0.4747373119586686,-0.606768538556789,-0.05500173907245153,0.14039071414644508,0.8779097881751177,-0.09678370521332703,C3S1
-1.5299113294306654,-0.6175094143330404,-0.9145275492637736,-0.1650895720978638,-0.12215130965346414,0.020024781297354192,0.3410165427773983,0.3555150376624319,C3S1
1.0042990321621599,2.136323416649383,-0.9360528943428452,1.099148241512004,-0.615258971503296,0.040739978687404275,-0.373742142687504,0.5033665709256047,C3S1
-2.46953852591387,0.10947665780754026,-0.650009978495241,-0.0838328502868767,-0.05166982053369975,1.12550299054198,0.4426435231159556,-0.8521616301984639,C3S1
-3.0125855318922956,1.9750555082415604,-0.06388020571221922,0.7551378250536526,1.0009382149008366,-0.36117972927329944,2.1975091470003036,1.2230543299079832,C4S2
-2.3352292206264518,-0.7577479195335404,-1.0682596479783266,0.29795312674218594,-0.5065386672887483,-0.384723657347538,-0.21471027743661086,0.3178901875061958,C3S1
-0.12084548336574273,-0.37296846366170183,-0.20003946650903198,-0.8965088970993033,0.766531573606892,-0.7444524980445315,-0.26138562953326056,-0.7255949019233239,C3S1
1.4432658866444912,0.3290570533729908,-0.5450681410042081,-0.4209090936439783,0.2336614621868575,-0.38137720627582006,0.26109069341829916,-0.28137567136716785,C3S1
-5.041504870264457,5.906076023764395,2.2352666699898895,-0.6498818864774347,2.9823279648680168,-4.607445003603044,1.8156689352532218,-0.06516405498772199,C4S4
-1.079628074571574,0.7810968054706137,0.1710534562473179,-0.7306372698325185,1.3007435307998063,-2.111228926825487,-0.22907635057170245,0.4576964252509735,C3S1
1.2951360763612783,-0.13162673585337112,-0.9590843399133201,-0.13701046546359338,-0.46568790271378857,0.6169781915324938,0.42938465654357194,-1.0581234193301021,C3S1
2.4884383225762177,-0.14067836283781077,-0.6979647574909673,-0.004271761801095458,0.6336999977137419,-0.5784914188164785,0.026277135892325793,-0.023035040800146556,C2S1
2.294433119363775,3.716289717988427,-1.6548346077338185,3.72688076377936,-2.269918884505071,-0.36971227334858686,-2.4839882987703046,1.8229356315970318,C2S1
1.4634653359173961,0.7606415559339019,-0.6718378001720658,0.2699336459680307,0.17283982538226056,-0.26334927646538653,0.6074569625817168,-0.32612011708304584,C3S1
1.9037537393934427,0.3969730642786253,-0.6283058002386341,-0.3145023047546499,0.18456968071986726,-0.09209481581867998,0.3786750565854335,-0.22328383967064808,C2S1
1.6426249473883376,0.7245712682351502,-1.5049076178431002,2.793634086846998,-0.9169446831660347,-0.5946916858142899,-0.5023255989732086,0.6338002448978574,C3S1
-0.31455516597794986,-0.7862490100241458,-0.7767342116095232,-0.39159221520045373,-0.16024717973398717,0.09808633876616753,0.2999307999338842,-0.0779491270916825,C3S1
-1.8735603843065238,-0.3676722822159674,-0.6280035503327428,-0.10683710375379685,-0.17484828563159022,-0.08729043930060043,0.843895616953583,-0.37240628762832084,C3S1
0.9348253575914874,2.8862914296509583,-1.976456842324662,4.625951180626677,-2.7454669987065796,-0.2985671293477901,-1.8522256606241347,1.8070226226356012,C3S1
1.7743472537617406,2.3364303124250734,-1.8385661876656225,5.370038959342058,-0.3152812915631947,0.29646509337822496,-1.9656695868975897,0.8535418716096171,C3S1
1.7692996387935136,1.171566662291132,-1.4567565459879912,2.4599109748635875,-1.175655660785676,-0.35154377085384036,-0.8984209214423398,0.6695414550961374,C2S1
-4.6708231892930065,-1.815255938554711,-0.9719746390845923,0.7801738702022479,-0.09767358219085114,0.33784525305925295,1.278284592931989,0.8672273950795195,C4S1
0.5635206863822741,0.19224701840484815,-0.8560071112475577,0.2884600461961883,-0.24763588898177877,-0.024008546346487577,0.6920495930972866,-0.8059202777721446,C3S1
1.5673978633872494,1.796651797793393,-1.530024108586494,3.248957327455486,-1.2024908935634704,-0.43596749367274357,-0.6229169103556988,1.0361878206653903,C3S1
-0.28176204009738426,0.17775645162156842,-0.7366820769968128,0.12942710441886612,-0.15817779944595822,-0.22032397533951792,0.7578298757263887,-0.4206924009379648,C3S1
2.623355537589928,2.2217683444019474,-1.6178541553964343,3.2931979534164335,-1.3528672088949283,-0.34930134810137187,-0.8406157264180577,0.9290196064734755,C2S1
2.810113105647048,0.17506869036256248,-0.4065521637656442,-1.2423466223863695,0.2569880476499086,-0.17299225731146892,-0.8821082820892366,0.13206495205464513,C2S1
-5.082818746612269,-2.950395749379316,-1.1391465148030977,1.000438838159802,0.8628945616951864,0.9660991031419761,0.5829860233060699,3.11653688496078,C4S1
-0.4170033440265966,-0.9897056801480284,-0.7772021056176924,-0.7279987368066713,-0.20107525852017466,0.237585417035237,-0.23659505275240755,0.31418751352888763,C3S1
2.964481112979048,-0.05715087925253432,-0.5488541052112995,-0.33908267262240505,0.7523316748778727,-0.2231972735321974,0.19653136539631744,0.027780052354691234,C2S1
2.53616373253066,0.006842647334770488,-0.7055637426857464,-0.17628169055554105,0.35837864707731804,-0.19179128290763556,0.28494769186235647,-0.12264669618592672,C2S1
-1.142317461979594,-1.3666315473761506,-1.0934464576974492,-0.5483566176151984,-0.23352496478403698,0.7639025541582404,-1.231828527072993,1.4608769266540291,C3S1
-1.0051974914558828,2.7727129532100774,0.21480213435590464,-1.6787798657988007,0.3117348272347878,-0.07994955899609053,0.8273543023580343,0.5182838683101368,C3S2
-4.102545818157514,0.11488245595901127,-0.6157738160435917,-0.6887090831657459,-0.11166314172461095,0.15063679234836333,0.2872421280945089,1.3019906229486016,C4S2
2.848184795165072,-0.5916326817122154,-0.6432944173051474,-0.2997361431908481,0.7834480366733731,-0.22012145200594363,0.2694971303395352,0.023647181720876154,C2S1
-0.15189636017867392,-0.03667809961503967,-0.5905104000571623,-0.9383766211600832,-0.492905511925259,0.7850543217795588,-0.19993850889995254,-0.2381452821281182,C3S1
0.25952959553684796,-0.8145137127455039,-0.8219381393262483,-0.70038560136111,-0.27762792789856733,0.06648808530189051,-0.13580758259516937,-0.11731754534931495,C3S1
1.6495792085902021,-0.03493840599978645,-0.861010308375928,-0.26016637691781713,0.024703427911126646,0.13737504888283497,-0.26833009979567574,-0.019919233372104522,C2S1
0.03682747927637308,-0.08657854682484288,-0.46691083897896085,-1.2251236464771014,-0.024249917560895222,0.2202923704937739,0.3724968281348564,0.05768276279839416,C3S1
3.0707647461437313,-0.3784603594977962,-0.7609944805064708,0.4611646615772633,1.0755670635007128,-0.5261898006827619,0.6919173787821887,0.2954346484324473,C2S1
2.989447982754416,-0.561584169419134,-0.7433608876997819,0.37847927020427896,1.0980148784922978,-0.5433358941535584,0.6407394947189202,0.3058432964680523,C2S1
-1.2888573818992308,0.7170591605200685,-0.6909205561703687,-0.4409756675726615,-0.8127861942351216,-0.12263202120898338,0.6288810570874145,-1.4233170023896469,C3S1
2.1927625291796304,-0.5933158866827888,-0.6813397657161665,0.21820021728398736,1.2295568847301277,-0.8166156565738544,-0.10237999403293091,0.048215703406907756,C2S1
-0.842201444220559,-1.288034522849286,-0.9086711654764775,-0.5766489076294163,0.02769737871091051,0.47826567166886086,-0.15421132271165164,0.05796406923607622,C3S1
-0.5845538516769291,-2.280708229391031,-1.1703968094219614,0.343087460791097,0.038446316066028496,-0.0725327449477439,0.282242641306641,0.36646399064650587,C3S1
