sno,district,mandal,village,temp_id,long_gis,lat_gis,gwl,season,pH,E.C,TDS,CO3,HCO3,Cl,F,NO3 ,SO4,Na,K,Ca,Mg,T.H,SAR,Classification,RSC  meq  / L,Classification.1
167,MEDCHAL,Qutubullapur,Jeedimetla,1397,78.47,17.52,18.6,pre monsoon 2019,7.52,1250,800,0,264.1988458,180,1.07,95.2235,23,132.2481231,3,56,48.62,339.9177632,3.118708263,C3S1,-1.514378348,P.S.
169,MEDCHAL,Qutubullapur,Shapurnagar,1394,78.44,17.54,,pre monsoon 2019,7.27,1592,1018.88,0,273.0301297,250,1.45,139.5135,48,92.72078731,2,80,97.24,599.8355263,1.646012703,C3S1,-6.536107932,P.S.
170,MULUGU,Eturu Nagaram,Eturu Nagaram (D),3040,80.440017,18.359652,13.83,pre monsoon 2019,7.98,92,58.88,0,20,10,0.02,2.818454545,8,2,1,8,4.862,39.99177632,0.137504469,BELOW THE GRAPH,-0.399835526,P.S.
172,MULUGU,Govindaraopet,Pasra,1051,80.171524,18.207438,5.7,pre monsoon 2019,8.36,1311,839.04,30,100,270,0.35,105.2894091,114,143,4,16,87.516,399.8519737,3.109271023,C3S1,-5.397039474,P.S.
173,MULUGU,Govindaraopet,Project Nagar,1052,80.1944,18.2616,5.97,pre monsoon 2019,8.39,956,611.84,50,150,100,0.83,2.013181818,129,124,46,24,24.31,159.9588816,4.262748102,C3S1,0.800822368,P.S.
174,NAGARKURNOOL,Amarabad,Domalapenta,1406,78.87839,16.211577,5.75,pre monsoon 2019,6.66,892,570.88,0,221.722167,120,0.285,42.097645,16,50.51076796,16.19,80,29.172,319.9506579,1.227763256,C3S1,-1.964569817,P.S.
175,NAGARKURNOOL,Balmur,Balmur,1410,78.566382,16.331127,24.35,pre monsoon 2019,7.49,1498,958.72,0,407.858451,190,0.831,47.943925,26,82.48373591,13.51,128,58.344,559.9013158,1.515600511,C3S1,-3.040857296,P.S.
176,NAGARKURNOOL,Bijinepalli,Bijinepalli,1413,78.196422,16.535278,22.95,pre monsoon 2019,7.39,2250,1440,0,373.5167392,360,0.484,239.38745,38,97.9313274,2.74,224,87.516,919.8519737,1.403895665,C4S1,-10.92670469,P.S.
177,NAGARKURNOOL,Kalwakuthy,Kalwakuthy,1414,78.488,16.667,26.76,pre monsoon 2019,7.48,1754,1122.56,0,405.5213142,220,1.3,150.36455,30,84.48321509,1.76,144,82.654,699.8601974,1.388471435,C3S1,-5.886777664,P.S.
178,NAGARKURNOOL,Kodair,Kodair,1417,78.274343,16.269624,3.74,pre monsoon 2019,7.56,1429,914.56,0,444.7776493,150,1.5,40.08245,18,91.97731726,1.46,40,102.102,519.8273026,1.753974839,C3S1,-1.500993067,P.S.
179,NAGARKURNOOL,Kollapur,Kollapur,1419,78.306,16.107,3.53,pre monsoon 2019,7.42,3800,2432,0,344.5224297,1030,0.694,59.12715,35,365.9589532,2.9,184,160.446,1119.728618,4.754974054,C4S1,-15.50412377,P.S.
180,NAGARKURNOOL,Lingal,Ambatipally,1421,78.446,16.277,7.38,pre monsoon 2019,7.16,2008,1285.12,0,402.158876,330,1.43,112.9395,34,262.9121926,2,112,38.896,439.9342105,5.449906147,C3S1,-0.755506691,P.S.
181,NAGARKURNOOL,Nagarkurnool,Nagarkurnool,1424,78.302619,16.491743,26.05,pre monsoon 2019,7.95,1156,739.84,0,229.5073358,170,1.23,87.6942,31,111.0358685,1.92,80,34.034,339.9424342,2.61838056,C3S1,-2.208701968,P.S.
182,NAGARKURNOOL,Telkapally,Telkapally,1428,78.440307,16.435091,3.76,pre monsoon 2019,7.79,2070,1324.8,0,539.5615704,310,1.06,2.6574,44,323.2521861,2.1,80,34.034,339.9424342,7.622737153,C3S1,3.992382723,U.S.
183,NAGARKURNOOL,Thimmajipet,Gummakonda,1429,78.19,16.6224,17.21,pre monsoon 2019,7.76,1313,840.32,0,127.1330501,170,0.555,330.4034,16,56.26327655,0.66,128,53.482,539.9095395,1.052777716,C3S1,-8.255529787,P.S.
184,NAGARKURNOOL,Uppununuthala,Uppununthala,1431,78.591328,16.450018,13.5,pre monsoon 2019,7.4,2250,1440,0,358.2461123,400,0.46,185.79655,40,97.92251354,2.8,168,121.55,919.7944079,1.403813241,C4S1,-11.23096591,P.S.
185,NAGARKURNOOL,Veldanda,Veldanda,1433,78.5211,16.73106,29.87,pre monsoon 2019,7.48,3000,1920,0,107.3949521,550,0.666,674.31525,56,280.6437113,3.9,280,48.62,899.9177632,4.067486,C4S1,-15.85045622,P.S.
186,NALGONDA,Advidevulapally,Ulsaipalem,1434,79.499703,16.706822,2.68,pre monsoon 2019,7.42,1143,731.52,0,336.0580441,140,1.4,1.3287,30,70.8663942,2.54,80,53.482,419.9095395,1.503608005,C3S1,-1.677029908,P.S.
187,NALGONDA,Anumula,Anumula,1435,79.289548,16.798786,17.42,pre monsoon 2019,9.33,1692,1082.88,140,546.2358394,30,5.39,107.40325,21.5,216.723891,2.7,24,77.792,379.8684211,4.834620147,C3S1,6.127348366,U.S.
188,NALGONDA,Anumula,Chintagudem,1436,79.292086,16.833094,5.06,pre monsoon 2019,8.41,420,268.8,60,48.38096447,60,0.3,1.705165,13,40.92650697,2.46,32,9.724,119.9835526,1.624486046,C2S1,-0.232051763,P.S.
189,NALGONDA,Anumula,Rajavaram,1438,79.407512,16.68016,,pre monsoon 2019,7.79,1290,825.6,0,214.0095722,240,0.49,55.14105,40,115.4107113,0.5,80,48.62,399.9177632,2.509186454,C3S1,-3.71816382,P.S.
190,NALGONDA,Anumula,Sreerampur,1439,79.304637,16.729108,,pre monsoon 2019,8.67,788,504.32,60,152.674893,60,1.26,88.58,20.5,81.16543212,1.2,48,24.31,219.9588816,2.379427726,C3S1,-0.145679771,P.S.
191,NALGONDA,Chandampet,Chandampet,1440,78.888363,16.578477,11.26,pre monsoon 2019,7.86,1609,1029.76,0,244.8399911,350,1.33,19.08899,41,188.5732348,2.1,80,48.62,399.9177632,4.099839617,C3S1,-3.10155544,P.S.
192,NALGONDA,Chandur,Angadipet,1517,79.018416,16.984083,16.16,pre monsoon 2019,8.56,1930,1235.2,40,440.6756436,240,3.96,130.87695,29.5,372.8755615,3.2,24,24.31,159.9588816,12.81834349,C3S1,6.41433524,U.S.
193,NALGONDA,Chandur,Bangarigadda,1446,79.011361,16.984666,14.64,pre monsoon 2019,8.33,409,261.76,40,45.53051013,70,0.289,3.5432,14.75,34.62793104,8.83,16,19.448,119.9671053,1.374572396,C2S1,-0.688731903,P.S.
194,NALGONDA,Chandur,Chandur,1447,79.0601,16.9681,14.18,pre monsoon 2019,7.97,1030,659.2,0,265.121143,60,1.08,176.93855,16.75,115.107245,7.8,48,34.034,259.9424342,3.10410378,C3S1,0.103574177,P.S.
195,NALGONDA,Chandur,Sirdepally,1452,79.063083,17.014888,15.58,pre monsoon 2019,8.96,730,467.2,60,34.7087644,170,0.4,8.858,19,67.90926316,0.85,24,38.896,219.9342105,1.990924486,C2S1,-2.504508922,P.S.
197,NALGONDA,Devarakonda,Padamtipally,1459,78.797379,16.67664,18.08,pre monsoon 2019,8.34,659,421.76,40,129.6174089,40,1.14,112.9395,8.75,22.5672209,2.96,64,29.172,279.9506579,0.586420978,C2S1,-2.206664981,P.S.
199,NALGONDA,Gundlapally,Vavikole,1461,78.76505,16.675791,7.46,pre monsoon 2019,8.93,3360,2150.4,80,1017.159189,310,5.63,121.13315,30,619.4519648,39.3,32,53.482,299.9095395,15.55194311,C4S1,15.944993,U.S.
200,NALGONDA,Gurrampode,Gurrampode,1463,79.091378,16.851709,7.21,pre monsoon 2019,7.64,925,592,0,248.3131194,120,0.59,19.0447,24,48.91364551,0.67,80,38.896,359.9342105,1.120961334,C3S1,-2.232421822,P.S.
201,NALGONDA,Gurrampode,Koppole,1464,79.146882,16.914619,2.8,pre monsoon 2019,8.64,1180,755.2,40,173.8041057,190,2.34,95.00205,24.75,143.4656931,3.2,40,43.758,279.9259868,3.728194967,C3S1,-1.322437622,P.S.
202,NALGONDA,K.Mallepally,K.Mallepally,1466,78.981033,16.729392,17.28,pre monsoon 2019,8.4,385,246.4,20,56.87223632,70,0.29,3.1003,12,31.5548305,4.57,8,24.31,119.9588816,1.252627124,C2S1,-0.861732905,P.S.
203,NALGONDA,kanagala,kanagala,1467,79.198425,16.937341,10.74,pre monsoon 2019,7.99,858,549.12,0,148.4779906,170,0.28,6.86495,29.75,41.91718289,1.7,128,4.862,339.9917763,0.988393875,C3S1,-3.830275714,P.S.
204,NALGONDA,Kattangur,Cheruvu Annaram,1468,79.354249,17.198652,24.48,pre monsoon 2019,7.89,1918,1227.52,0,43.08489022,440,0.51,176.93855,137.5,84.8988942,3.22,224,53.482,779.9095395,1.321758407,C3S1,-14.73649299,P.S.
205,NALGONDA,Kattangur,Kattangur,1469,79.320303,17.161891,14.54,pre monsoon 2019,8.2,2480,1587.2,0,279.610817,510,1.17,219.2355,50,353.0666258,3.9,72,72.93,479.8766447,7.007514809,C4S1,-4.005316554,P.S.
208,NALGONDA,Munugode,Kompalli,1483,78.993715,17.099308,10.39,pre monsoon 2019,8.01,1562,999.68,0,286.5527427,220,0.769,187.7896,24,140.9971627,1.91,48,87.516,479.8519737,2.798523091,C3S1,-3.865984619,P.S.
209,NALGONDA,Nakrekal,Arlagaddagudam,1485,79.400636,17.139111,11.34,pre monsoon 2019,7.91,1852,1185.28,0,160.6869019,380,1.02,221.45,40,178.5120536,5.7,120,58.344,539.9013158,3.340277261,C3S1,-7.584288277,P.S.
210,NALGONDA,Nakrekal,Nakrekal,1486,79.420978,17.159338,15.36,pre monsoon 2019,8.57,1810,1158.4,60,60.91676336,480,0.52,44.29,60,141.0310728,5.86,208,19.448,599.9671053,2.503359683,C3S1,-9.581006838,P.S.
211,NALGONDA,Nakrekal,Vallabhapur,1488,79.479895,17.238945,3.23,pre monsoon 2019,7.96,3230,2067.2,0,37.36724277,890,0.69,315.56625,50,121.8689671,5.1,248,179.894,1359.695724,1.436959171,C4S1,-26.44656962,P.S.
212,NALGONDA,Nalgonda,Mushampally,1489,79.32478,16.97492,27.97,pre monsoon 2019,7.8,2370,1516.8,0,520.8373842,410,1.03,57.1341,27,243.6812825,5.7,88,106.964,659.8190789,4.124600605,C4S1,-2.779633895,P.S.
213,NALGONDA,Nalgonda,S L B C G V guda,1494,79.300907,17.060183,8.98,pre monsoon 2019,8.32,495,316.8,40,87.48295061,70,0.61,3.9861,15,48.63135991,3.34,40,9.724,139.9835526,1.787105011,C2S1,-0.25001204,P.S.
214,NALGONDA,Nalgonda,Seetarampuram,1493,79.216751,17.110312,13.97,pre monsoon 2019,8.84,369,236.16,80,60.37682943,20,0.24,12.290475,4,27.43214814,5.26,32,9.724,119.9835526,1.088857691,C2S1,0.407865536,P.S.
215,NALGONDA,Narketpalli,Akkenepally,1496,79.235645,17.290078,4.55,pre monsoon 2019,8.39,3150,2016,40,343.8267364,740,2.18,79.722,65,421.1656173,12,96,102.102,659.8273026,7.128693334,C4S1,-5.520011325,P.S.
216,NALGONDA,Narketpalli,Narketpalli,1497,79.191305,17.20025,21.04,pre monsoon 2019,7.89,841,538.24,0,292.9135617,50,3.14,54.9196,8.25,53.69624659,6.3,40,48.62,299.9177632,1.348077931,C3S1,-0.14008403,P.S.
217,NALGONDA,Nidamanuru,Nidamanur,1500,79.285277,16.84,5.45,pre monsoon 2019,9.25,1978,1265.92,120,259.729108,300,2.7,154.1292,50,383.1948663,4.6,40,14.586,159.9753289,13.17241304,C3S1,4.395075582,U.S.
218,NALGONDA,P.A Pally,Angadipet,1502,79.084472,16.716555,11.52,pre monsoon 2019,7.71,1388,888.32,0,208.4719531,240,0.58,135.0845,30,98.32863646,5.7,88,63.206,479.8930921,1.951551118,C3S1,-5.42842278,P.S.
219,NALGONDA,Peddavoora,Velmaguda,1506,79.18302,16.77852,,pre monsoon 2019,8.93,2160,1382.4,120,451.384554,150,4.98,194.876,124,427.4772492,1.2,32,19.448,159.9671053,14.69500801,C3S1,8.228348975,U.S.
220,NALGONDA,Shaligowraram,P.Kondaram,1509,79.423055,17.249444,14.34,pre monsoon 2019,8.7,3380,2163.2,40,263.3005278,650,0.41,487.19,58,255.2744741,9.6,144,189.618,1139.679276,3.287670074,C4S1,-16.72757497,P.S.
221,NALGONDA,Thiparthy,Thipparthy,1512,79.418305,17.01375,10.5,pre monsoon 2019,8.29,1075,688,0,295.5988337,120,0.97,60.2344,18,60.30865519,9.3,40,72.93,399.8766447,1.311259926,C3S1,-2.085556221,P.S.
222,NALGONDA,Thiparthy,Mamidala,1513,79.465001,17.065212,24.21,pre monsoon 2019,8.52,860,550.4,60,156.500419,110,0.75,34.789795,25,76.27716796,6.67,56,29.172,259.9506579,2.056938294,C3S1,-0.869004778,P.S.
224,NARAYANPET,Kosigi,Kosigi,1309,77.705505,16.984631,18.73,pre monsoon 2019,7.98,1629,1042.56,0,142.5895903,330,0.93,225.4361,16,53.79824025,4.58,120,97.24,699.8355263,0.884183165,C3S1,-11.14491872,P.S.
225,NARAYANPET,Maddur,Maddur,1310,77.607,16.857,14.89,pre monsoon 2019,8.17,1151,736.64,0,125.5521972,270,0.83,59.3486,15,54.05967229,3.01,72,68.068,459.8848684,1.096026393,C3S1,-6.686653424,P.S.
226,NARAYANPET,Makthal,Makthal,1314,77.500096,16.500518,17.11,pre monsoon 2019,8.09,2020,1292.8,0,221.4131738,390,0.35,221.45,48,98.46200232,4.9,112,126.412,799.7861842,1.513749032,C3S1,-11.56746021,P.S.
227,NARAYANPET,Marikal,Marikal,1315,77.698167,16.592044,16.32,pre monsoon 2019,8.96,620,396.8,100,153.5801628,20,1.64,20.8163,8,78.22138506,2.42,16,24.31,139.9588816,2.874732468,C2S1,2.272425624,MR
228,NARAYANPET,Narayanpet,Kollampally,1319,77.616892,16.667939,10.37,pre monsoon 2019,7.78,3480,2227.2,0,77.37953026,820,0.97,508.22775,76,429.2019199,3.5,208,72.93,819.8766447,6.517177694,C4S2,-14.84994229,P.S.
229,NARAYANPET,Narayanpet,Kotakonda,1320,77.637795,16.754004,10.81,pre monsoon 2019,7.71,3450,2208,0,77.7973874,820,0.4,477.66765,85,294.5026761,33,256,102.102,1059.827303,3.933180323,C4S1,-19.6405983,P.S.
230,NARAYANPET,Narayanpet,Narayanapet,1321,77.4812,16.7423,19.13,pre monsoon 2019,8.37,1481,947.84,20,288.3922665,220,0.95,89.0229,41,132.3027087,0.33,56,77.792,459.8684211,2.682403492,C3S1,-3.02952309,P.S.
231,NARAYANPET,Narva,Narva,1322,77.6567,16.4706,20.38,pre monsoon 2019,9.13,1650,1056,180,360.8758259,160,1.92,35.21055,21,217.5437616,0.36,16,77.792,359.8684211,4.985938629,C3S1,3.620148097,U.S.
232,NARAYANPET,Utkoor,Utkoor,1327,77.5003,16.6407,8.94,pre monsoon 2019,8.17,2430,1555.2,0,187.0104222,520,1.16,293.6427,44,311.3486943,8.2,40,106.964,539.8190789,5.82633025,C4S2,-7.056173135,P.S.
233,NARAYANPET,Utkoor,Chinnaporla,1326,77.516956,16.581217,10.12,pre monsoon 2019,8.36,1796,1149.44,20,269.6228422,320,1.56,81.71505,79,212.8125028,3.5,48,77.792,439.8684211,4.411719695,C3S1,-3.004911576,P.S.
234,NIRMAL,Kadam,Kadam,1523,78.775944,19.096611,5,pre monsoon 2019,8.01,851,544.64,0,210,80,1.22,37.84781818,79,126,4,24,24.31,159.9588816,4.331502104,C3S1,1.000822368,P.S.
235,NIRMAL,Khanapur,Khanapur,1524,78.662131,19.047089,9,pre monsoon 2019,7.05,121,77.44,0,30,20,0.06,8.052727273,9,6,1,8,9.724,59.98355263,0.33682733,C1S1,-0.599671053,P.S.
236,NIRMAL,Kubeer,Kubeer,1525,77.945833,19.2495,8.4,pre monsoon 2019,8.21,780,499.2,0,100,120,4.39,11.0725,113,149,3,16,9.724,79.98355263,7.243660498,C3S1,0.400328947,P.S.
237,NIRMAL,Kuntala,Kuntala,1526,78.1004,19.1693,17.7,pre monsoon 2019,8.26,1274,815.36,0,180,210,0.99,82.13781818,102,130,7,24,72.93,359.8766447,2.979467722,C3S1,-3.597532895,P.S.
238,NIRMAL,Laxmanchanda,Laxmanchanda,1527,78.460861,19.017055,5.3,pre monsoon 2019,7.42,685,438.4,0,180,60,0.32,21.94368182,66,69,2,32,29.172,199.9506579,2.121582068,C2S1,-0.399013158,P.S.
239,NIRMAL,Lokeswaram,Abdullapur,1528,78.0378,18.9703,16.75,pre monsoon 2019,8,652,417.28,0,110,110,0.29,15.30018182,57,80,3,40,14.586,159.9753289,2.750018687,C2S1,-0.999506579,P.S.
240,NIRMAL,Lokeswaram,Lokeswaram,1529,78.0899,19.0245,14.6,pre monsoon 2019,8.27,428,273.92,0,160,20,0.69,5.032954545,23,44,2,24,14.586,119.9753289,1.746541324,C2S1,0.800493421,P.S.
241,NIRMAL,Mamada,Mamada,1531,78.522916,19.077972,4.23,pre monsoon 2019,7.99,1783,1141.12,0,190,270,0.66,177.5626364,189,326,4,32,29.172,199.9506579,10.02370658,C3S1,-0.199013158,P.S.
242,NIRMAL,Nirmal,Nirmal,1534,78.343527,19.092416,4.5,pre monsoon 2019,7.06,429,274.56,0,100,40,0.38,4.630318182,107,73,11,16,14.586,99.97532895,3.174304635,C2S1,0.000493421,P.S.
243,NIRMAL,Sarangapur,Beeravelly,1536,78.261972,19.139638,19.2,pre monsoon 2019,8.2,545,348.8,0,170,30,1.65,24.56081818,45,65,2,24,19.448,139.9671053,2.388760066,C2S1,0.600657895,P.S.
244,NIRMAL,Tanur,Bhosi,1538,77.879444,19.109333,24.98,pre monsoon 2019,7.71,1233,789.12,0,140,160,0.15,191.4535909,125,104,4,64,63.206,419.8930921,2.206663636,C3S1,-5.597861842,P.S.
245,NIZAMABAD,Armoor,perkit,1557,78.315,18.808,17.64,pre monsoon 2019,7.83,1565,1001.6,0,228.6437072,280,0.83,155.23645,25,68.36716641,1.42,144,68.068,639.8848684,1.175083759,C3S1,-8.224823225,P.S.
246,NIZAMABAD,Bheemgal,Bheemgal,1544,78.442,18.715,12.9,pre monsoon 2019,7.92,2520,1612.8,0,228.8640238,670,0.79,63.11325,22,168.1716772,5.7,88,165.308,899.7203947,2.437649369,C4S1,-13.41712742,P.S.
247,NIZAMABAD,Bodhan,Bodhan,1545,77.8925,18.6705,11.22,pre monsoon 2019,7.66,1299,831.36,0,223.8284631,250,0.8,50.379875,25,133.7535011,4.1,128,9.724,359.9835526,3.065038919,C3S1,-2.723101791,P.S.
248,NIZAMABAD,Darpally,Ramadugu,1558,78.309,18.613,14.07,pre monsoon 2019,7.46,1618,1035.52,0,461.34258,200,1.39,42.9613,22,179.3580525,52.6,64,48.62,359.9177632,4.110469244,C3S1,2.028496336,MR
249,NIZAMABAD,Dichpally,Yanampally,1563,78.249,18.627,16.12,pre monsoon 2019,7.92,717,458.88,0,186.2852562,90,0.63,33.6604,14,45.76205085,2.08,48,34.034,259.9424342,1.234067891,C2S1,-1.47314356,P.S.
250,NIZAMABAD,Indalwai,Gannaram,1548,78.234885,18.512497,3.99,pre monsoon 2019,8.1,635,406.4,0,213.793264,50,0.92,23.0308,11,54.49412036,1.76,40,24.31,199.9588816,1.675527118,C2S1,0.276687649,P.S.
251,NIZAMABAD,Jakrampally,Jakrampally,1549,78.2716,18.7072,19.05,pre monsoon 2019,7.72,817,522.88,0,267.0380259,50,0.86,67.431525,12,59.4861685,2.6,56,34.034,279.9424342,1.545801746,C3S1,-0.258088165,P.S.
252,NIZAMABAD,Kammarapalli,Inayathnagar,3117,78.564875,18.708681,11.8,pre monsoon 2019,7.79,1120,716.8,0,210.748451,190,1.77,48.719,35,88.72054334,41.26,96,19.448,319.9671053,2.15647134,C3S1,-2.184373086,P.S.
253,NIZAMABAD,Kotagiri,Kallur,4012,77.77381,18.515955,20.31,pre monsoon 2019,7.76,884,565.76,0,284.6637463,80,0.89,32.95176,13,38.50867601,2.18,64,48.62,359.9177632,0.882529255,C3S1,-1.505080338,P.S.
254,NIZAMABAD,Morthad,Morthad,1553,78.449,18.826,19.26,pre monsoon 2019,8.12,716,458.24,0,225.508903,70,0.55,23.25225,11,36.33016687,2.06,80,19.448,279.9671053,0.94403056,C2S1,-1.089164045,P.S.
255,NIZAMABAD,Mugpal,Manchippa,1552,78.114,18.539,5.22,pre monsoon 2019,7.64,949,607.36,0,333.0462839,70,0.8,26.463275,16,70.6770808,4.43,64,38.896,319.9342105,1.717989189,C3S1,0.262241468,P.S.
256,NIZAMABAD,Mupkal,Mupkal,1554,78.361616,18.912998,19.85,pre monsoon 2019,7.77,1011,647.04,0,308.6144666,110,1.33,27.4598,14,95.17548189,2.92,40,48.62,299.9177632,2.389440135,C3S1,0.173934069,P.S.
257,NIZAMABAD,Nandipet,Ailapoor,1541,78.114,18.853,9.64,pre monsoon 2019,8.06,1256,803.84,0,399.7176432,120,0.97,47.3903,14,116.1041135,1.56,40,68.068,379.8848684,2.589964272,C3S1,0.396655496,P.S.
258,NIZAMABAD,Nandipet,Nutpally,1555,78.2182,18.9365,10.56,pre monsoon 2019,7.86,1077,689.28,0,315.0709766,120,0.71,37.314325,18,65.30476641,1.59,48,68.068,399.8848684,1.41987319,C3S1,-1.696277837,P.S.
259,NIZAMABAD,Nandipet,Velmal,1562,78.143,18.831,18.06,pre monsoon 2019,7.54,1000,640,0,284.307167,120,0.85,23.0308,22,57.03572949,0.86,64,53.482,379.9095395,1.272269351,C3S1,-1.912047449,P.S.
260,NIZAMABAD,Nizamabad,Arsapally,1543,78.06863,18.685342,6.9,pre monsoon 2019,8.44,1024,655.36,80,191.9379627,130,1.31,42.0755,17,61.44160867,2.88,24,77.792,379.8684211,1.370623413,C3S1,-2.158609167,P.S.
261,NIZAMABAD,Renjal,Dupally,1547,77.991,18.733,17.56,pre monsoon 2019,7.79,1120,716.8,0,210.748451,190,1.77,48.719,35,88.72054334,41.26,96,19.448,319.9671053,2.15647134,C3S1,-2.184373086,P.S.
262,NIZAMABAD,Rudrur,Rayakur,1559,77.8575,18.6102,17.39,pre monsoon 2019,7.84,1031,659.84,0,298.736296,130,1.83,15.72295,15,53.73283057,3.09,56,63.206,399.8930921,1.168261143,C3S1,-2.023135922,P.S.
263,NIZAMABAD,Sirikonda,Peddavolgote,1556,78.426,18.604,8.95,pre monsoon 2019,8.58,1793,1147.52,180,221,230,1.98,125.3407,59,266.1828241,5.4,32,58.344,319.9013158,6.470594426,C3S2,1.615896833,MR
264,NIZAMABAD,Vailpoor,Ankushpur,1542,78.396,18.811,7.88,pre monsoon 2019,8.63,710,454.4,100,126.3416788,60,1.89,33.43895,13,88.8640952,4.21,48,9.724,159.9835526,3.054645518,C2S1,1.327162522,MR
265,NIZAMABAD,Vailpoor,Vailpoor,1560,78.386,18.773,18.87,pre monsoon 2019,8,674,431.36,0,248.8423117,50,0.84,2.2145,12,44.84205565,2.29,56,24.31,239.9588816,1.258604449,C2S1,0.177668602,P.S.
266,NIZAMABAD,Varni,Varni,1561,77.903,18.543,11.45,pre monsoon 2019,8.96,642,410.88,160,49.4904069,50,1.07,32.663875,11,29.07862786,0.83,40,38.896,259.9342105,0.784177456,C2S1,-1.008876073,P.S.
267,NIZAMABAD,Yedapalli,Yedapalli,1564,77.954,18.678,25.95,pre monsoon 2019,8.29,838,536.32,0,347.069135,40,1.69,2.43595,9,101.284215,2.39,32,29.172,199.9506579,3.114243107,C3S1,2.942369543,U.S.
268,PEDDAPALLY,Dharmaram,Dharmaram,1571,79.1872,18.7453,7.57,pre monsoon 2019,8.28,1488,952.32,0,100,210,0.29,187.4272273,178,135,6,80,58.344,439.9013158,2.798519272,C3S1,-6.798026316,P.S.
269,PEDDAPALLY,Eligedu,Eligedu,1573,79.260942,18.552157,11.6,pre monsoon 2019,8.3,815,521.6,30,110,90,0.95,21.94368182,117,79,3,48,29.172,239.9506579,2.217370589,C3S1,-1.999013158,P.S.
270,PEDDAPALLY,Julapalli,Julapalli,1574,79.2492,18.6205,5.3,pre monsoon 2019,8.65,1616,1034.24,70,210,220,2.94,2.415818182,201,276,9,16,38.896,199.9342105,8.486677324,C3S2,1.601315789,MR
271,PEDDAPALLY,Odella,Odella,1582,79.46,18.4528,7.5,pre monsoon 2019,8.19,1006,643.84,0,50,160,0.15,122.8040909,164,86,7,56,53.482,359.9095395,1.970942418,C3S1,-6.198190789,P.S.
272,PEDDAPALLY,Peddapalli,Peddapalli,1584,79.39,18.6017,10.76,pre monsoon 2019,8.36,1210,774.4,50,240,120,2.65,94.61954545,100,146,8,16,68.068,319.8848684,3.549181191,C3S1,-0.597697368,P.S.
273,RANGAREDDY,Chevella,Alur,1590,78.064,17.324,31.64,pre monsoon 2019,8.49,650,416,20,228.340877,20,0.62,49.6048,5,21.35257546,1.49,40,43.758,279.9259868,0.554882235,C2S1,-0.631702196,P.S.
274,RANGAREDDY,Amangal,Amangal,1587,78.5425,16.8442,,pre monsoon 2019,8.01,2560,1638.4,0,215.5191322,420,0.49,515.5356,42,325.6775221,3.88,80,92.378,579.84375,5.880367367,C4S2,-7.286492356,P.S.
275,RANGAREDDY,Chevella,Dharmasagar,1591,78.154,17.336,26.69,pre monsoon 2019,8.3,750,480,40,155,30,0.76,156.7866,7,35.06702786,2.02,56,38.896,299.9342105,0.880355578,C3S1,-2.098684211,P.S.
277,RANGAREDDY,Kandukur,Kandukur,1598,78.48,17.08,14.65,pre monsoon 2019,9.15,646,413.44,60,134.2085021,50,1.6,55.3625,10,84.23555619,2.47,8,29.172,139.9506579,3.095851636,C2S1,1.085156885,P.S.
278,RANGAREDDY,Keshampet,Keshampet,1599,78.329383,16.943945,16.08,pre monsoon 2019,7.96,2100,1344,0,275.0540448,380,0.58,270.6119,10,108.4274845,3.77,296,19.448,819.9671053,1.646316502,C3S1,-10.89826121,P.S.
279,RANGAREDDY,Kothur,Kothur,1602,78.2879,17.1587,10.62,pre monsoon 2019,7.76,1566,1002.24,0,189.8502232,320,0.922,119.80445,36,204.4044974,5.1,88,29.172,339.9506579,4.82008468,C3S1,-3.002008694,P.S.
280,RANGAREDDY,Madgula,Madgula,1607,78.687875,16.843335,14.3,pre monsoon 2019,7.83,1002,641.28,0,258.0717722,130,0.775,43.18275,19,83.82049203,3.01,72,34.034,319.9424342,2.037447597,C3S1,-1.23741324,P.S.
281,RANGAREDDY,Maheswaram,Maheswaram,1608,78.439,17.135,,pre monsoon 2019,8.16,1040,665.6,0,226.7694726,140,0.88,93.009,15,55.7705894,3.18,56,63.206,399.8930921,1.212566169,C3S1,-3.462472389,P.S.
282,RANGAREDDY,Manchal,Manchal,1611,78.739,17.16,16.96,pre monsoon 2019,8.11,1999,1279.36,0,461.7407687,270,4.14,139.73495,33,260.9731857,1.8,40,82.654,439.8601974,5.410167593,C3S1,0.437611426,P.S.
283,RANGAREDDY,Ibrahimpatnam,Mangalpally,1596,78.598,17.22,13.5,pre monsoon 2019,8.87,796,509.44,60,175.4823117,50,1.59,93.67335,12,100.3120674,3.09,32,24.31,179.9588816,3.251162691,C3S1,1.110468602,P.S.
284,RANGAREDDY,Moinabad,Moinabad,1613,78.29,17.33,28.07,pre monsoon 2019,7.74,889,568.96,0,295.0494606,80,0.93,11.5154,22,56.53739737,4.76,80,29.172,319.9506579,1.3742523,C3S1,-0.498023947,P.S.
285,RANGAREDDY,Shamshabad,Palmokole,1621,78.301,17.204,14.11,pre monsoon 2019,8.24,1050,672,0,347.045645,50,1.62,106.07455,16,123.453245,1.51,48,34.034,259.9424342,3.329170848,C3S1,1.742064216,MR
286,RANGAREDDY,Rajender Nagar,Rajender Nagar,1614,78.405,17.316,13.79,pre monsoon 2019,7.52,5200,3328,0,807.9684755,1100,1.01,9.544495,199,203.1499768,3.7,520,213.928,2179.638158,1.891893739,O.G,-27.43339365,P.S.
